Nome: BRASILIA
Codigo Estacao: 83377
Latitude: -15.78972221
Longitude: -47.92583332
Altitude: 1161.42
Situacao: Operante
Data Inicial: 1961-09-11
Data Final: 2022-05-31
Periodicidade da Medicao: Mensal

Data Medicao;TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);
1972-11-30;27.28;21.684667;18.23;
1972-12-31;26.745161;21.569032;17.954839;
1973-01-31;28.745161;22.525806;17.919355;
1973-02-28;28.217857;22.117857;17.828571;
1973-03-31;27.403226;21.875484;18.103226;
1973-04-30;27.99;21.835333;17.306667;
1973-05-31;26.874194;20.128387;15.087097;
1973-06-30;27.316667;20.409333;14.953333;
1973-07-31;26.403226;18.995484;13.312903;
1973-08-31;29.406452;22.002581;15.706452;
1973-09-30;29.076667;22.032;16.69;
1973-10-31;25.729032;20.47871;17.048387;
1973-11-30;26.373333;20.989333;17.443333;
1973-12-31;26.722581;21.31871;17.367742;
1974-01-31;27.296774;21.256129;17.032258;
1974-02-28;27.764286;21.499286;16.871429;
1974-03-31;25.629032;20.380645;17.354839;
1974-04-30;27.24;20.973333;16.653333;
1974-05-31;26.106452;19.502581;14.948387;
1974-06-30;25.793103;18.691034;13.23;
1974-07-31;24.796774;17.585161;11.909677;
1974-08-31;27.412903;20.185806;14.46129;
1974-09-30;30.023333;22.746667;16.54;
1974-10-31;27.645161;21.383226;16.958065;
1974-11-30;27.2;21.478667;17.136667;
1974-12-31;26.093548;20.727742;17.209677;
1975-01-31;27.329032;21.196774;16.829032;
1975-02-28;27.675;21.521429;17.7;
1975-03-31;28.841935;22.15871;17.203226;
1975-04-30;26.533333;20.319333;16.103333;
1975-05-31;25.725806;18.991613;14.451613;
1975-06-30;25.616667;18.426;13.283333;
1975-07-31;24.451613;17.199355;11.280645;
1975-08-31;27.725806;20.167097;13.996774;
1975-09-30;29.186667;21.842667;16.013333;
1975-10-31;28.06129;21.509032;16.706452;
1975-11-30;26.78;20.898667;17.246667;
1975-12-31;27.183871;21.140645;16.493548;
1976-01-31;28.23871;21.583871;16.670968;
1976-02-29;26.8;20.935172;17.106897;
1976-03-31;27.377419;21.012903;17.041935;
1976-04-30;27.5;21.035333;16.256667;
1976-05-31;25.912903;19.826452;15.325806;
1976-06-30;26.146667;19.037333;13.43;
1976-07-31;25.687097;18.392258;12.564516;
1976-08-31;28.435484;20.941935;14.845161;
1976-09-30;27.4;20.804;15.76;
1976-10-31;26.016129;20.559355;16.36129;
1976-11-30;25.166667;20.034667;17.18;
1976-12-31;25.609677;20.670323;17.258065;
1977-01-31;26.432258;20.681935;17.245161;
1977-02-28;27.025;21.486429;17.535714;
1977-03-31;29.393548;22.683226;17.606452;
1977-04-30;26.726667;21.056;17.09;
1977-05-31;25.519355;18.881935;13.841935;
1977-06-30;25.443333;19.028667;14.483333;
1977-07-31;26.706452;19.292258;13.083871;
1977-08-31;29.593548;21.782581;14.693548;
1977-09-30;28.266667;21.422667;16.316667;
1977-10-31;28.119355;21.983226;16.912903;
1977-11-30;27.236667;21.524;17.51;
1977-12-31;26.890323;21.312903;17.464516;
1978-01-31;26.712903;21.575484;17.467742;
1978-02-28;26.464286;20.998571;17.217857;
1978-03-31;26.367742;20.944516;16.683871;
1978-04-30;25.946667;20.245333;16.16;
1978-05-31;26.051613;19.610968;14.609677;
1978-06-30;24.513333;17.826;12.543333;
1978-07-31;25.56129;18.530968;12.529032;
1978-08-31;26.9;19.423871;12.280645;
1978-09-30;27.736667;21.035333;14.766667;
1978-10-31;27.983871;21.536774;16.045161;
1978-11-30;26.256667;20.894;16.843333;
1978-12-31;25.916129;20.747742;17.212903;
1979-01-31;25.26;20.4536;17.412;
1979-02-28;26.303846;21.050769;17.703846;
1979-03-31;27.283333;21.182667;17.18;
1979-04-30;26.703571;20.585;15.671429;
1979-05-31;26.296552;19.771034;14.041379;
1979-06-30;23.946429;17.445714;12.057143;
1979-07-31;25.383871;18.375556;12.587097;
1979-08-31;27.51;20.69;14.786667;
1979-09-30;27.993103;21.574483;16.831034;
1979-10-31;29.153333;22.421333;17;
1979-11-30;26.539286;21.052143;17.085714;
1979-12-31;27.368182;21.618182;17.295455;
1980-01-31;25.558065;20.507097;16.625806;
1980-02-29;24.762069;20.326207;17.403448;
1980-03-31;27.5;21.639355;17.096774;
1980-04-30;26.2;20.366667;16.593333;
1980-05-31;25.96129;19.652903;15.135484;
1980-06-30;25.14;18.412667;13.826667;
1980-07-31;26.409677;19.147742;13.374194;
1980-08-31;28.396774;21.096774;15.083871;
1980-09-30;28.993333;21.649333;15.986667;
1980-10-31;29.387097;23.033548;17.535484;
1980-11-30;26.59;20.980667;17.373333;
1980-12-31;25.867742;20.662581;17.122581;
1981-01-31;26.564516;20.9425;16.506452;
1981-02-28;28.085714;21.908571;17.339286;
1981-03-31;27.274194;21.571852;18.070968;
1981-04-30;26.43;20.482963;16.383333;
1981-05-31;25.125806;18.957931;14.312903;
1981-06-30;24.783333;17.842857;12.31;
1981-07-31;24.33871;17.086;11.167742;
1981-08-31;27.551613;19.96;13.541935;
1981-09-30;29.906667;22.517931;16.196667;
1981-10-31;26.53871;20.551111;16.558065;
1981-11-30;25.676667;20.763077;17.36;
1981-12-31;27.035484;21.397857;17.53871;
1982-01-31;24.490323;20.085161;17.364516;
1982-02-28;27.125;21.550714;17.2;
1982-03-31;26.029032;21.118065;17.629032;
1982-04-30;24.72;19.691333;15.72;
1982-05-31;24.103226;18.624516;13.980645;
1982-06-30;25.46;19.357333;14.046667;
1982-07-31;24.929032;18.887097;13.6;
1982-08-31;26.090323;20.356774;15.612903;
1982-09-30;27.013333;21.306667;16.986667;
1982-10-31;27.270968;21.713548;17.722581;
1982-11-30;28.093333;22.120667;17.89;
1982-12-31;25.793548;20.865161;17.841935;
1983-01-31;25.374194;20.656;17.870968;
1983-02-28;25.592857;21.225926;18.153571;
1983-03-31;25.74;20.93931;17.941935;
1983-04-30;26.553333;21.2968;17.39;
1983-05-31;25.716129;20.253793;16.103226;
1983-06-30;25.41;19.505517;14.656667;
1983-07-31;25.832258;19.761333;14.393548;
1983-08-31;27.054839;20.242;14.245161;
1983-09-30;28.84;22.696364;17.366667;
1983-10-31;25.78;20.888333;17.06129;
1983-11-30;25.233333;20.723158;17.74;
1983-12-31;24.941935;20.310588;17.1;
1984-01-31;27.074194;21.690968;17.277419;
1984-02-29;27.551724;21.848966;17.631034;
1984-03-31;26.877419;21.561935;18.164516;
1984-04-30;25.713333;20.802;17.29;
1984-05-31;26.654839;20.948387;16.122581;
1984-06-30;25.193333;19.276;14.053333;
1984-07-31;24.832258;19.007097;14.222581;
1984-08-31;25.845161;19.992903;15.216129;
1984-09-30;25.736667;20.176;15.77;
1984-10-31;26.803226;21.696774;17.567742;
1984-11-30;26.956667;21.808667;17.813333;
1984-12-31;26.487097;21.480645;17.929032;
1985-01-31;23.890323;19.959333;17.85;
1985-02-28;27.078571;22.025714;17.985714;
1985-03-31;26.519355;21.43871;18.06129;
1985-04-30;25.756667;20.736;16.79;
1985-05-31;25.854839;20.207742;15.687097;
1985-06-30;24.05;16.972;10.916667;
1985-07-31;23.741935;17.525161;12.151613;
1985-08-31;26.86129;20.583226;15.125806;
1985-09-30;27.763333;21.592667;16.53;
1985-10-31;26.719355;21.192903;17.187097;
1985-11-30;25.88;21.082;17.493333;
1985-12-31;25.512903;20.909677;17.725806;
1986-01-31;26.135484;21.219355;17.696774;
1986-02-28;26.578571;21.352143;17.521429;
1986-03-31;26.76129;21.666452;17.732258;
1986-04-30;27.516667;21.784;17.49;
1986-05-31;26.906452;20.86129;16.232258;
1986-06-30;24.85;18.244667;12.953333;
1986-07-31;25.683871;18.767097;13.493548;
1986-08-31;27.222581;20.60129;15.448387;
1986-09-30;27.58;21.058667;15.933333;
1986-10-31;27.525806;21.724516;17.412903;
1986-11-30;27.472414;21.493103;17.443333;
1986-12-31;26.232258;21.251613;17.825806;
1987-01-31;28.029032;22.090968;17.825806;
1987-02-28;27.003571;21.637143;17.917857;
1987-03-31;26.396774;21.034839;17.758065;
1987-04-30;27.31;21.572;17.71;
1987-05-31;26.745161;20.696129;16.735484;
1987-06-30;25.466667;19.279333;14.676667;
1987-07-31;26.909677;19.754194;14.26129;
1987-08-31;28.890323;21.534839;15.609677;
1987-09-30;28.986667;22.647333;17.736667;
1987-10-31;28.709677;22.976774;18.725806;
1987-11-30;25.81;21.146;17.95;
